CDSCode,County Code,District Code,School Code,SARCYear,SELA_Y1,SELA_Y2,DELA_Y1,DELA_Y2,STELA_Y1,STELA_Y2,SMATH_Y1,SMATH_Y2,DMATH_Y1,DMATH_Y2,STMATH_Y1,STMATH_Y2
19647330111955,19,64733,0111955,2018-19,23,28,43,45,50,50,23,23,32,34,38,39
30666706110175,30,66670,6110175,2018-19,31,34,32,35,50,50,37,41,26,28,38,39
50712906120430,50,71290,6120430,2018-19,58,62,53,52,50,50,49,52,43,44,38,39
43696416048250,43,69641,6048250,2018-19,68,70,82,82,50,50,69,72,83,82,38,39
38684786041040,38,68478,6041040,2018-19,54,60,55,56,50,50,60,67,50,49,38,39
10621666006548,10,62166,6006548,2018-19,26,31,37,38,50,50,16,23,27,30,38,39
30665976029326,30,66597,6029326,2018-19,24,34,60,63,50,50,19,28,51,53,38,39
57727106056444,57,72710,6056444,2018-19,32,37,40,43,50,50,24,26,29,28,38,39
37682056038665,37,68205,6038665,2018-19,37,42,46,46,50,50,28,33,36,35,38,39
19645686013627,19,64568,6013627,2018-19,50,55,63,64,50,50,33,43,53,55,38,39
38684786099154,38,68478,6099154,2018-19,45,42,55,56,50,50,46,50,50,49,38,39
01612426118525,01,61242,6118525,2018-19,71,73,51,51,50,50,68,67,40,42,38,39
40687006111058,40,68700,6111058,2018-19,62,63,52,52,50,50,49,55,40,40,38,39
37683380108266,37,68338,0108266,2018-19,45,45,55,55,50,50,25,27,45,46,38,39
40688250125807,40,68825,0125807,2018-19,42,45,39,41,50,50,36,40,36,37,38,39
19648810127746,19,64881,0127746,2018-19,66,68,45,46,50,50,61,59,35,35,38,39
34674216033757,34,67421,6033757,2018-19,34,23,35,36,50,50,30,15,27,27,38,39
19647336061402,19,64733,6061402,2018-19,22,23,43,45,50,50,10,11,32,34,38,39
36677103630480,36,67710,3630480,2018-19,8,10,38,41,50,50,0,0,23,26,38,39
10624146007173,10,62414,6007173,2018-19,57,57,52,53,50,50,46,47,41,43,38,39
54719936107262,54,71993,6107262,2018-19,30,41,40,47,50,50,21,28,24,29,38,39
41689244137535,41,68924,4137535,2018-19,59,56,63,59,50,50,42,37,39,38,38,39
37680236066971,37,68023,6066971,2018-19,78,83,65,64,50,50,68,74,51,51,38,39
10621666061196,10,62166,6061196,2018-19,28,35,37,38,50,50,10,17,27,30,38,39
31669516108351,31,66951,6108351,2018-19,49,52,55,57,50,50,41,45,43,45,38,39
33671736059091,33,67173,6059091,2018-19,32,33,40,42,50,50,17,22,26,28,38,39
10621581031954,10,62158,1031954,2018-19,--,--,51,50,50,50,--,--,34,37,38,39
50736015030036,50,73601,5030036,2018-19,--,25,41,40,50,50,--,8,25,25,38,39
50710436052443,50,71043,6052443,2018-19,26,21,42,38,50,50,23,16,25,25,38,39
30664806027791,30,66480,6027791,2018-19,56,59,69,69,50,50,54,55,66,67,38,39
19644446012678,19,64444,6012678,2018-19,80,77,69,70,50,50,81,80,56,56,38,39
33670583330669,33,67058,3330669,2018-19,63,58,48,49,50,50,27,31,35,35,38,39
19647256057814,19,64725,6057814,2018-19,34,33,51,54,50,50,26,20,43,46,38,39
28662666026975,28,66266,6026975,2018-19,36,39,47,48,50,50,32,37,34,35,38,39
33670333330131,33,67033,3330131,2018-19,48,30,61,61,50,50,0,5,46,47,38,39
40688336043335,40,68833,6043335,2018-19,--,--,36,32,50,50,--,--,21,25,38,39
31750853130200,31,75085,3130200,2018-19,17,24,71,72,50,50,0,2,63,63,38,39
19753090132654,19,75309,0132654,2018-19,51,46,42,41,50,50,34,25,25,20,38,39
19648651996552,19,64865,1996552,2018-19,66,43,77,76,50,50,54,39,72,72,38,39
33672153336955,33,67215,3336955,2018-19,3,14,49,51,50,50,1,1,35,36,38,39
19647330128132,19,64733,0128132,2018-19,39,41,43,45,50,50,43,40,32,34,38,39
15633216008866,15,63321,6008866,2018-19,20,22,35,36,50,50,9,12,23,22,38,39
33672156032528,33,67215,6032528,2018-19,32,36,49,51,50,50,24,27,35,36,38,39
33752426108047,33,75242,6108047,2018-19,56,60,42,44,50,50,43,53,27,28,38,39
37682216038772,37,68221,6038772,2018-19,38,43,43,43,50,50,27,37,33,33,38,39
36678196036362,36,67819,6036362,2018-19,51,53,43,44,50,50,42,47,31,36,38,39
39686760111351,39,68676,0111351,2018-19,15,18,28,31,50,50,8,12,21,21,38,39
01611766090526,01,61176,6090526,2018-19,86,86,77,78,50,50,90,90,73,74,38,39
30736433032919,30,73643,3032919,2018-19,16,9,63,62,50,50,2,0,53,53,38,39
37684526040596,37,68452,6040596,2018-19,34,32,49,49,50,50,27,28,33,36,38,39
19646670133462,19,64667,0133462,2018-19,85,85,32,31,50,50,51,56,17,18,38,39
40687596043020,40,68759,6043020,2018-19,49,63,54,56,50,50,36,37,39,42,38,39
19645681996156,19,64568,1996156,2018-19,--,--,63,64,50,50,--,--,53,55,38,39
48705404833000,48,70540,4833000,2018-19,42,45,44,45,50,50,10,13,32,33,38,39
07616550108019,07,61655,0108019,2018-19,61,65,60,60,50,50,48,56,50,51,38,39
56737596093181,56,73759,6093181,2018-19,72,67,63,66,50,50,62,61,57,58,38,39
30666476030043,30,66647,6030043,2018-19,70,74,68,68,50,50,58,62,59,59,38,39
34674476034631,34,67447,6034631,2018-19,31,30,45,46,50,50,20,25,34,35,38,39
36676110124628,36,67611,0124628,2018-19,--,--,31,29,50,50,--,--,20,18,38,39
19648086020689,19,64808,6020689,2018-19,25,29,35,37,50,50,19,27,22,24,38,39
36738586109193,36,73858,6109193,2018-19,18,15,29,21,50,50,13,18,19,15,38,39
10621661031632,10,62166,1031632,2018-19,0,2,37,38,50,50,0,2,27,30,38,39
37679676109953,37,67967,6109953,2018-19,72,60,59,56,50,50,52,46,40,41,38,39
10621176116321,10,62117,6116321,2018-19,69,71,71,73,50,50,46,48,58,59,38,39
33671996105571,33,67199,6105571,2018-19,37,42,33,34,50,50,24,25,23,24,38,39
43696746049019,43,69674,6049019,2018-19,33,36,58,62,50,50,27,29,51,52,38,39
49709126052161,49,70912,6052161,2018-19,0.0,25,22,39,50,50,0.0,24,22,34,38,39
40754576043145,40,75457,6043145,2018-19,32,29,49,48,50,50,26,24,36,36,38,39
27738252730141,27,73825,2730141,2018-19,3,0,31,34,50,50,0,0,19,20,38,39
15633216008858,15,63321,6008858,2018-19,40,34,35,36,50,50,19,21,23,22,38,39
40687596043129,40,68759,6043129,2018-19,49,49,54,56,50,50,35,37,39,42,38,39
17769761730050,17,76976,1730050,2018-19,0,--,28,30,50,50,0,--,21,20,38,39
24656496025381,24,65649,6025381,2018-19,49,44,49,44,50,50,26,28,26,28,38,39
34674473430493,34,67447,3430493,2018-19,65,71,45,46,50,50,47,51,34,35,38,39
19647330102541,19,64733,0102541,2018-19,48,48,43,45,50,50,28,23,32,34,38,39
34674390101907,34,67439,0101907,2018-19,49,62,40,43,50,50,12,15,32,32,38,39
43696906049159,43,69690,6049159,2018-19,40,45,59,59,50,50,42,35,55,54,38,39
30736436030639,30,73643,6030639,2018-19,46,53,63,62,50,50,46,51,53,53,38,39
19647331932334,19,64733,1932334,2018-19,29,20,43,45,50,50,0,0,32,34,38,39
34673140105908,34,67314,0105908,2018-19,72,67,55,56,50,50,63,60,45,45,38,39
19646340121186,19,64634,0121186,2018-19,20,29,34,34,50,50,12,28,21,22,38,39
48705810101980,48,70581,0101980,2018-19,0,--,32,32,50,50,0,--,21,22,38,39
50710430109074,50,71043,0109074,2018-19,39,33,42,38,50,50,32,25,25,25,38,39
33670580114504,33,67058,0114504,2018-19,32,40,48,49,50,50,1,1,35,35,38,39
23656230112300,23,65623,0112300,2018-19,33,44,28,31,50,50,0,57,20,23,38,39
01612590126748,01,61259,0126748,2018-19,47,49,36,36,50,50,6,11,29,29,38,39
52715226111629,52,71522,6111629,2018-19,54,53,51,52,50,50,40,39,39,42,38,39
37681630128421,37,68163,0128421,2018-19,49,35,51,49,50,50,30,15,35,36,38,39
36750443630746,36,75044,3630746,2018-19,48,60,34,36,50,50,19,27,22,24,38,39
19651361932532,19,65136,1932532,2018-19,76,87,69,71,50,50,36,51,50,51,38,39
07617880730184,07,61788,0730184,2018-19,0,3,34,35,50,50,0,0,20,21,38,39
36678506036669,36,67850,6036669,2018-19,36,45,33,36,50,50,22,34,20,22,38,39
30103060133983,30,10306,0133983,2018-19,,60,40,44,50,50,,34,30,32,38,39
34673143430873,34,67314,3430873,2018-19,65,74,55,56,50,50,47,58,45,45,38,39
34739733430451,34,73973,3430451,2018-19,29,25,45,49,50,50,0,0,31,33,38,39
19651026108245,19,65102,6108245,2018-19,47,48,48,49,50,50,39,38,34,34,38,39
50757390131185,50,75739,0131185,2018-19,4,8,44,45,50,50,2,0,29,31,38,39
23656156114581,23,65615,6114581,2018-19,37,39,36,39,50,50,19,21,24,26,38,39
36678270137190,36,67827,0137190,2018-19,,12,26,28,50,50,,1,12,12,38,39
01750936001390,01,75093,6001390,2018-19,59,60,78,78,50,50,58,54,74,73,38,39
15635606009708,15,63560,6009708,2018-19,38,39,30,34,50,50,26,25,21,23,38,39
01612596001911,01,61259,6001911,2018-19,83,87,36,36,50,50,77,82,29,29,38,39
07616550110528,07,61655,0110528,2018-19,70,64,60,60,50,50,58,57,50,51,38,39
28662666026777,28,66266,6026777,2018-19,36,44,47,48,50,50,56,57,34,35,38,39
36676780120329,36,67678,0120329,2018-19,64,59,58,58,50,50,55,52,46,47,38,39
42693284236345,42,69328,4236345,2018-19,75,66,73,64,50,50,47,39,45,37,38,39
19734376061279,19,73437,6061279,2018-19,23,31,35,38,50,50,6,11,27,31,38,39
48705404830451,48,70540,4830451,2018-19,50,45,44,45,50,50,24,22,32,33,38,39
50710685031521,50,71068,5031521,2018-19,50,49,26,27,50,50,21,19,13,16,38,39
19650946023527,19,65094,6023527,2018-19,76,79,53,51,50,50,72,70,38,37,38,39
19647336017784,19,64733,6017784,2018-19,36,45,43,45,50,50,42,35,32,34,38,39
37684116059794,37,68411,6059794,2018-19,40,43,52,54,50,50,23,24,33,33,38,39
37683386039952,37,68338,6039952,2018-19,49,47,55,55,50,50,53,52,45,46,38,39
19650376022859,19,65037,6022859,2018-19,37,33,36,37,50,50,23,19,24,25,38,39
42692606045793,42,69260,6045793,2018-19,47,54,52,54,50,50,39,43,45,44,38,39
37768510129320,37,76851,0129320,2018-19,54,61,63,63,50,50,26,33,55,56,38,39
49709120125831,49,70912,0125831,2018-19,0.0,69,22,39,50,50,0.0,59,22,34,38,39
36739573630365,36,73957,3630365,2018-19,12,22,44,43,50,50,1,0,33,34,38,39
10621666120703,10,62166,6120703,2018-19,0,0,37,38,50,50,0,0,27,30,38,39
41690396044861,41,69039,6044861,2018-19,81,79,62,62,50,50,78,75,55,56,38,39
33669776031553,33,66977,6031553,2018-19,35,37,40,42,50,50,27,22,27,28,38,39
37683380114025,37,68338,0114025,2018-19,12,36,55,55,50,50,7,9,45,46,38,39
37683386040067,37,68338,6040067,2018-19,47,53,55,55,50,50,45,47,45,46,38,39
21654662133254,21,65466,2133254,2018-19,13,17,54,52,50,50,0,0,37,35,38,39
33670820107359,33,67082,0107359,2018-19,29,31,36,37,50,50,22,20,22,22,38,39
30666706095152,30,66670,6095152,2018-19,46,47,32,35,50,50,48,56,26,28,38,39
15633216009070,15,63321,6009070,2018-19,23,30,35,36,50,50,19,20,23,22,38,39
36677106035869,36,67710,6035869,2018-19,38,41,38,41,50,50,24,28,23,26,38,39
10621176005920,10,62117,6005920,2018-19,51,49,71,73,50,50,46,46,58,59,38,39
37683616085161,37,68361,6085161,2018-19,47,36,57,56,50,50,44,33,49,49,38,39
48705656051254,48,70565,6051254,2018-19,55,56,57,56,50,50,44,48,42,42,38,39
19647336018188,19,64733,6018188,2018-19,24,28,43,45,50,50,20,29,32,34,38,39
13630996111587,13,63099,6111587,2018-19,21,25,30,33,50,50,15,12,22,23,38,39
43696664330080,43,69666,4330080,2018-19,41,31,54,53,50,50,21,17,43,42,38,39
19647336019830,19,64733,6019830,2018-19,89,87,43,45,50,50,85,86,32,34,38,39
33671246110928,33,67124,6110928,2018-19,32,38,31,35,50,50,25,29,22,24,38,39
19647336018378,19,64733,6018378,2018-19,33,27,43,45,50,50,34,30,32,34,38,39
47104700117168,47,10470,0117168,2018-19,46,44,45,43,50,50,30,23,29,22,38,39
24656310101402,24,65631,0101402,2018-19,0,33,47,48,50,50,8,7,35,35,38,39
36678506036685,36,67850,6036685,2018-19,29,30,33,36,50,50,16,18,20,22,38,39
39686766098651,39,68676,6098651,2018-19,47,45,28,31,50,50,42,38,21,21,38,39
50711676052633,50,71167,6052633,2018-19,15,14,31,31,50,50,11,11,21,22,38,39
36678196036149,36,67819,6036149,2018-19,35,37,43,44,50,50,22,27,31,36,38,39
10738091030147,10,73809,1030147,2018-19,--,--,46,52,50,50,--,--,27,33,38,39
33670820106716,33,67082,0106716,2018-19,44,50,36,37,50,50,17,22,22,22,38,39
19642796011324,19,64279,6011324,2018-19,33,37,39,40,50,50,17,27,28,31,38,39
19649646022503,19,64964,6022503,2018-19,83,87,87,89,50,50,82,85,87,87,38,39
41690704132551,41,69070,4132551,2018-19,60,68,50,52,50,50,38,42,43,44,38,39
56768286055602,56,76828,6055602,2018-19,27,34,31,34,50,50,19,22,24,26,38,39
34765056033484,34,76505,6033484,2018-19,53,54,36,38,50,50,51,57,27,29,38,39
19734370115725,19,73437,0115725,2018-19,38,47,35,47,50,50,28,34,27,34,38,39
13631496008536,13,63149,6008536,2018-19,47,61,54,56,50,50,38,54,42,45,38,39
56726036067292,56,72603,6067292,2018-19,60,59,55,54,50,50,49,49,43,43,38,39
36679186110522,36,67918,6110522,2018-19,22,20,34,33,50,50,9,9,23,25,38,39
15633216109060,15,63321,6109060,2018-19,21,25,35,36,50,50,8,9,23,22,38,39
17640556010672,17,64055,6010672,2018-19,34,44,48,51,50,50,25,29,31,33,38,39
10622650116640,10,62265,0116640,2018-19,47,72,49,52,50,50,5,33,36,40,38,39
30664646097398,30,66464,6097398,2018-19,55,48,69,70,50,50,48,41,58,59,38,39
30665066028021,30,66506,6028021,2018-19,33,29,59,58,50,50,21,24,51,51,38,39
39686766042824,39,68676,6042824,2018-19,31,31,28,31,50,50,26,23,21,21,38,39
39685930108613,39,68593,0108613,2018-19,59,67,46,47,50,50,48,48,28,29,38,39
01612426068266,01,61242,6068266,2018-19,56,46,51,51,50,50,45,45,40,42,38,39
30665226028435,30,66522,6028435,2018-19,67,59,60,61,50,50,58,55,51,52,38,39
41690056102941,41,69005,6102941,2018-19,51,57,51,53,50,50,49,47,44,46,38,39
19643376057525,19,64337,6057525,2018-19,57,55,63,65,50,50,44,41,50,51,38,39
30665483030368,30,66548,3030368,2018-19,57,57,72,75,50,50,21,15,50,49,38,39
28662666026892,28,66266,6026892,2018-19,57,62,47,48,50,50,52,64,34,35,38,39
36676783631017,36,67678,3631017,2018-19,61,65,58,58,50,50,45,50,46,47,38,39
30664986027916,30,66498,6027916,2018-19,83,84,75,77,50,50,76,78,73,77,38,39
19647251939875,19,64725,1939875,2018-19,58,64,51,54,50,50,26,25,43,46,38,39
36677106035893,36,67710,6035893,2018-19,35,31,38,41,50,50,22,27,23,26,38,39
56726036055669,56,72603,6055669,2018-19,69,65,55,54,50,50,62,62,43,43,38,39
34674476034359,34,67447,6034359,2018-19,54,54,45,46,50,50,45,47,34,35,38,39
37683386039788,37,68338,6039788,2018-19,36,39,55,55,50,50,30,32,45,46,38,39
21653346068308,21,65334,6068308,2018-19,79,76,77,75,50,50,70,69,72,72,38,39
19647256015135,19,64725,6015135,2018-19,34,38,51,54,50,50,32,28,43,46,38,39
36750440118059,36,75044,0118059,2018-19,74,69,34,36,50,50,69,71,22,24,38,39
10621666006076,10,62166,6006076,2018-19,29,33,37,38,50,50,17,21,27,30,38,39
34765056033575,34,76505,6033575,2018-19,36,35,36,38,50,50,28,27,27,29,38,39
49709126095459,49,70912,6095459,2018-19,0.0,66,22,39,50,50,0.0,59,22,34,38,39
36750446111751,36,75044,6111751,2018-19,42,44,34,36,50,50,30,33,22,24,38,39
01611920111815,01,61192,0111815,2018-19,44,39,38,38,50,50,35,36,26,26,38,39
36678766059489,36,67876,6059489,2018-19,16,20,39,40,50,50,6,5,25,27,38,39
19645681933530,19,64568,1933530,2018-19,56,50,63,64,50,50,34,31,53,55,38,39
19757136011084,19,75713,6011084,2018-19,68,61,63,64,50,50,54,56,55,56,38,39
30667466030886,30,66746,6030886,2018-19,64,63,57,58,50,50,57,58,53,52,38,39
41689406044077,41,68940,6044077,2018-19,52,58,40,43,50,50,43,52,22,31,38,39
54722310127621,54,72231,0127621,2018-19,41,46,33,36,50,50,28,28,22,22,38,39
43696666048722,43,69666,6048722,2018-19,74,68,54,53,50,50,59,60,43,42,38,39
41688826043541,41,68882,6043541,2018-19,84,86,78,79,50,50,82,87,76,78,38,39
11626616007603,11,62661,6007603,2018-19,26,28,25,31,50,50,24,21,19,20,38,39
37683386089056,37,68338,6089056,2018-19,70,70,55,55,50,50,71,66,45,46,38,39
28662660101964,28,66266,0101964,2018-19,43,51,47,48,50,50,18,19,34,35,38,39
34674136033716,34,67413,6033716,2018-19,41,39,44,45,50,50,31,34,32,35,38,39
19644361931617,19,64436,1931617,2018-19,6,9,53,55,50,50,0,1,37,39,38,39
19647330126409,19,64733,0126409,2018-19,41,50,43,45,50,50,41,48,32,34,38,39
54718376105506,54,71837,6105506,2018-19,45,43,39,42,50,50,35,35,27,31,38,39
41690706059984,41,69070,6059984,2018-19,36,39,50,52,50,50,26,24,43,44,38,39
19642876011381,19,64287,6011381,2018-19,34,30,42,43,50,50,26,22,26,26,38,39
34674473430717,34,67447,3430717,2018-19,48,47,45,46,50,50,24,24,34,35,38,39
37737910131433,37,73791,0131433,2018-19,79,81,65,67,50,50,68,70,51,52,38,39
38684786041255,38,68478,6041255,2018-19,34,55,55,56,50,50,34,56,50,49,38,39
33671246108690,33,67124,6108690,2018-19,20,23,31,35,50,50,13,13,22,24,38,39
39686356042444,39,68635,6042444,2018-19,51,56,51,56,50,50,51,50,51,50,38,39
30736436030555,30,73643,6030555,2018-19,43,43,63,62,50,50,35,38,53,53,38,39
10624301036607,10,62430,1036607,2018-19,23,24,44,44,50,50,0,0,23,24,38,39
19647336016323,19,64733,6016323,2018-19,95,94,43,45,50,50,95,91,32,34,38,39
10739656120521,10,73965,6120521,2018-19,62,59,44,44,50,50,53,53,31,33,38,39
49709126052112,49,70912,6052112,2018-19,0.0,38,22,39,50,50,0.0,40,22,34,38,39
19647330114959,19,64733,0114959,2018-19,21,21,43,45,50,50,13,11,32,34,38,39
19647336019079,19,64733,6019079,2018-19,46,41,43,45,50,50,32,37,32,34,38,39
24657716115729,24,65771,6115729,2018-19,23,22,40,41,50,50,15,21,25,27,38,39
49708966052021,49,70896,6052021,2018-19,56,52,61,60,50,50,57,54,49,51,38,39
19734456014351,19,73445,6014351,2018-19,34,43,53,55,50,50,17,23,40,42,38,39
15633626095012,15,63362,6095012,2018-19,37,41,51,52,50,50,24,28,34,37,38,39
09619456112569,09,61945,6112569,2018-19,47,58,45,55,50,50,28,31,30,32,38,39
56725536055412,56,72553,6055412,2018-19,55,60,62,64,50,50,39,46,49,51,38,39
09619030937805,09,61903,0937805,2018-19,46,56,43,44,50,50,25,30,35,33,38,39
37684520100925,37,68452,0100925,2018-19,49,54,49,49,50,50,40,42,33,36,38,39
57726940116996,57,72694,0116996,2018-19,26,28,45,46,50,50,16,17,32,34,38,39
10621170106419,10,62117,0106419,2018-19,87,87,71,73,50,50,86,84,58,59,38,39
51714156053300,51,71415,6053300,2018-19,30,38,37,37,50,50,28,24,19,14,38,39
30665636028971,30,66563,6028971,2018-19,,24,36,40,50,50,,21,28,31,38,39
42692606045801,42,69260,6045801,2018-19,62,58,52,54,50,50,55,47,45,44,38,39
34674476034870,34,67447,6034870,2018-19,42,40,45,46,50,50,30,31,34,35,38,39
55723895536503,55,72389,5536503,2018-19,75,75,65,64,50,50,37,41,32,33,38,39
19643296011860,19,64329,6011860,2018-19,69,69,71,71,50,50,61,61,56,60,38,39
19647336018220,19,64733,6018220,2018-19,37,37,43,45,50,50,32,26,32,34,38,39
14766876008726,14,76687,6008726,2018-19,39,43,38,41,50,50,38,37,35,34,38,39
15634466009450,15,63446,6009450,2018-19,21,30,21,30,50,50,13,21,13,21,38,39
38684780118141,38,68478,0118141,2018-19,15,32,55,56,50,50,0,1,50,49,38,39
19647331930296,19,64733,1930296,2018-19,32,22,43,45,50,50,0,3,32,34,38,39
44698236060156,44,69823,6060156,2018-19,64,65,60,64,50,50,52,50,41,46,38,39
43694684330569,43,69468,4330569,2018-19,--,--,80,82,50,50,--,--,76,78,38,39
40688096043277,40,68809,6043277,2018-19,76,76,69,71,50,50,67,75,62,65,38,39
19647330124800,19,64733,0124800,2018-19,29,38,43,45,50,50,15,23,32,34,38,39
19647330117044,19,64733,0117044,2018-19,27,31,43,45,50,50,19,19,32,34,38,39
27738256026397,27,73825,6026397,2018-19,24,33,31,34,50,50,20,27,19,20,38,39
41690700127563,41,69070,0127563,2018-19,--,--,50,52,50,50,--,--,43,44,38,39
43693856046445,43,69385,6046445,2018-19,50,58,67,66,50,50,58,65,63,64,38,39
28662660137992,28,66266,0137992,2018-19,,36,47,48,50,50,,33,34,35,38,39
10621666101091,10,62166,6101091,2018-19,34,29,37,38,50,50,30,29,27,30,38,39
33752000118794,33,75200,0118794,2018-19,64,72,60,64,50,50,33,38,48,52,38,39
50710435030200,50,71043,5030200,2018-19,8,12,42,38,50,50,2,0,25,25,38,39
05100580530048,05,10058,0530048,2018-19,10,0,42,41,50,50,0,0,24,19,38,39
01612596001903,01,61259,6001903,2018-19,13,13,36,36,50,50,4,10,29,29,38,39
37683386115331,37,68338,6115331,2018-19,80,78,55,55,50,50,73,72,45,46,38,39
19646836066765,19,64683,6066765,2018-19,62,67,69,70,50,50,56,55,60,59,38,39
19101990121822,19,10199,0121822,2018-19,3,0,43,42,50,50,3,0,31,30,38,39
19647330106914,19,64733,0106914,2018-19,30,36,43,45,50,50,29,30,32,34,38,39
39685850111419,39,68585,0111419,2018-19,30,43,44,45,50,50,32,34,33,34,38,39
19651106023659,19,65110,6023659,2018-19,47,47,47,48,50,50,39,38,38,40,38,39
19643376011951,19,64337,6011951,2018-19,58,57,63,65,50,50,50,46,50,51,38,39
49708966052047,49,70896,6052047,2018-19,56,53,61,60,50,50,42,47,49,51,38,39
37103710136085,37,10371,0136085,2018-19,49,53,52,54,50,50,38,47,44,40,38,39
18640896010698,18,64089,6010698,2018-19,21,30,22,34,50,50,14,30,7,22,38,39
30664236027379,30,66423,6027379,2018-19,20,32,30,34,50,50,13,33,25,28,38,39
36675876109409,36,67587,6109409,2018-19,19,23,26,28,50,50,15,17,15,17,38,39
37683383731056,37,68338,3731056,2018-19,--,--,55,55,50,50,--,--,45,46,38,39
33670336117998,33,67033,6117998,2018-19,62,64,61,61,50,50,51,57,46,47,38,39
19101991996214,19,10199,1996214,2018-19,8,10,43,42,50,50,0,3,31,30,38,39
33752003330529,33,75200,3330529,2018-19,66,74,60,64,50,50,37,46,48,52,38,39
19647336017024,19,64733,6017024,2018-19,33,35,43,45,50,50,22,26,32,34,38,39
34765056112064,34,76505,6112064,2018-19,46,45,36,38,50,50,35,35,27,29,38,39
42693366046072,42,69336,6046072,2018-19,67,68,67,68,50,50,62,67,62,67,38,39
43693690106633,43,69369,0106633,2018-19,63,60,41,40,50,50,67,67,33,33,38,39
42691200102863,42,69120,0102863,2018-19,26,28,31,34,50,50,16,17,23,26,38,39
45701690136440,45,70169,0136440,2018-19,70,63,62,60,50,50,45,46,34,36,38,39
37684116059778,37,68411,6059778,2018-19,44,42,52,54,50,50,27,36,33,33,38,39
37682960116475,37,68296,0116475,2018-19,85,84,74,76,50,50,84,84,67,70,38,39
07617966005037,07,61796,6005037,2018-19,19,30,36,36,50,50,19,24,24,25,38,39
57726946056352,57,72694,6056352,2018-19,29,35,45,46,50,50,16,18,32,34,38,39
45104540129957,45,10454,0129957,2018-19,42,22,43,60,50,50,10,9,36,36,38,39
54755316107650,54,75531,6107650,2018-19,42,45,43,45,50,50,37,36,31,34,38,39
01611506090484,01,61150,6090484,2018-19,71,71,67,68,50,50,66,71,62,63,38,39
19647330128058,19,64733,0128058,2018-19,44,43,43,45,50,50,40,38,32,34,38,39
52716395237151,52,71639,5237151,2018-19,5,12,42,41,50,50,0,0,26,20,38,39
19734450122465,19,73445,0122465,2018-19,58,60,53,55,50,50,45,47,40,42,38,39
