CDS,County Code,District Code,School Code,SARCYear,SELA_Y1,SELA_Y2,DELA_Y1,DELA_Y2,STELA_Y1,STELA_Y2,SMATH_Y1,SMATH_Y2,DMATH_Y1,DMATH_Y2,STMATH_Y1,STMATH_Y2
21654176024491,21,65417,6024491,2017-18,40,46,55,56,48,50,32,34,47,47,37,38
19649646022495,19,64964,6022495,2017-18,90,91,89,87,48,50,91,91,85,87,37,38
18101811830058,18,10181,1830058,2017-18,--,--,--,--,48,50,--,--,--,--,37,38
43696256072177,43,69625,6072177,2017-18,60,60,50,54,48,50,50,51,42,46,37,38
48705326110282,48,70532,6110282,2017-18,40,47,40,42,48,50,29,32,31,34,37,38
19648576021158,19,64857,6021158,2017-18,16,21,29,30,48,50,12,13,19,19,37,38
19647330124453,19,64733,0124453,2017-18,24,31,40,43,48,50,12,18,30,32,37,38
31667876109680,31,66787,6109680,2017-18,34,40,38,42,48,50,29,36,28,31,37,38
19757136011084,19,75713,6011084,2017-18,62,68,63,63,48,50,53,54,55,55,37,38
44697994430245,44,69799,4430245,2017-18,--,53,31,33,48,50,--,27,21,23,37,38
19642796011217,19,64279,6011217,2017-18,34,39,35,39,48,50,34,40,24,28,37,38
36738586035273,36,73858,6035273,2017-18,14,12,17,29,48,50,9,8,14,19,37,38
19648816021687,19,64881,6021687,2017-18,26,25,43,45,48,50,19,13,33,35,37,38
07616480100479,07,61648,0100479,2017-18,34,32,32,32,48,50,24,20,20,19,37,38
54755235432786,54,75523,5432786,2017-18,60,60,39,44,48,50,27,27,23,27,37,38
19650521995745,19,65052,1995745,2017-18,35,13,69,68,48,50,0,0,66,67,37,38
33103303331055,33,10330,3331055,2017-18,5,5,38,43,48,50,1,0,27,29,37,38
19643296011845,19,64329,6011845,2017-18,69,70,67,71,48,50,55,53,54,56,37,38
37682966099444,37,68296,6099444,2017-18,66,73,74,74,48,50,62,66,66,67,37,38
19647336019343,19,64733,6019343,2017-18,31,47,40,43,48,50,34,39,30,32,37,38
34674470121467,34,67447,0121467,2017-18,26,29,44,45,48,50,18,25,33,34,37,38
37683383730173,37,68338,3730173,2017-18,70,62,53,55,48,50,40,32,43,45,37,38
37683386115331,37,68338,6115331,2017-18,81,80,53,55,48,50,73,73,43,45,37,38
36678760122317,36,67876,0122317,2017-18,34,45,35,39,48,50,21,34,22,25,37,38
43693776095350,43,69377,6095350,2017-18,52,53,59,63,48,50,57,58,55,57,37,38
58727440112623,58,72744,0112623,2017-18,42,53,51,59,48,50,31,34,40,45,37,38
37684116059778,37,68411,6059778,2017-18,43,44,53,52,48,50,33,27,32,33,37,38
41690056044499,41,69005,6044499,2017-18,44,49,46,51,48,50,38,38,39,44,37,38
19648570133173,19,64857,0133173,2017-18,29,29,29,30,48,50,15,8,19,19,37,38
44697990109595,44,69799,0109595,2017-18,24,29,31,33,48,50,13,10,21,23,37,38
43733876047674,43,73387,6047674,2017-18,38,37,68,71,48,50,37,33,62,65,37,38
54722560133819,54,72256,0133819,2017-18,67,64,47,48,48,50,49,48,31,31,37,38
56725046055156,56,72504,6055156,2017-18,60,58,57,58,48,50,36,42,32,42,37,38
19647336018410,19,64733,6018410,2017-18,26,24,40,43,48,50,20,19,30,32,37,38
30665226028377,30,66522,6028377,2017-18,66,65,57,60,48,50,53,61,46,51,37,38
37735693739026,37,73569,3739026,2017-18,16,8,42,45,48,50,0,1,35,36,37,38
31669106106108,31,66910,6106108,2017-18,58,56,63,64,48,50,43,44,51,53,37,38
28662666058788,28,66266,6058788,2017-18,43,47,45,47,48,50,27,28,33,34,37,38
24656986025472,24,65698,6025472,2017-18,11,22,36,35,48,50,7,5,20,19,37,38
56726035634993,56,72603,5634993,2017-18,20,13,55,55,48,50,0,4,42,43,37,38
19647336018402,19,64733,6018402,2017-18,52,57,40,43,48,50,39,38,30,32,37,38
30664230131417,30,66423,0131417,2017-18,44,38,26,30,48,50,37,34,22,25,37,38
38684786041289,38,68478,6041289,2017-18,41,40,55,55,48,50,34,39,50,50,37,38
27102720125765,27,10272,0125765,2017-18,69,54,45,52,48,50,20,19,34,36,37,38
32669696031413,32,66969,6031413,2017-18,49,53,46,43,48,50,38,42,33,32,37,38
49708886052013,49,70888,6052013,2017-18,--,--,--,--,48,50,--,--,--,--,37,38
30664806027833,30,66480,6027833,2017-18,67,73,66,69,48,50,67,71,63,66,37,38
56725616119242,56,72561,6119242,2017-18,31,32,32,35,48,50,25,26,24,25,37,38
33670330110635,33,67033,0110635,2017-18,61,62,59,61,48,50,43,41,45,46,37,38
01612590118224,01,61259,0118224,2017-18,42,45,35,36,48,50,25,24,28,29,37,38
31668296109029,31,66829,6109029,2017-18,84,89,78,78,48,50,82,84,65,67,37,38
19647336108641,19,64733,6108641,2017-18,31,35,40,43,48,50,28,27,30,32,37,38
09619036005565,09,61903,6005565,2017-18,45,40,47,43,48,50,32,35,34,35,37,38
04100410114991,04,10041,0114991,2017-18,61,58,47,50,48,50,38,33,26,25,37,38
41690050132076,41,69005,0132076,2017-18,49,47,46,51,48,50,51,44,39,44,37,38
19649986022693,19,64998,6022693,2017-18,52,57,62,65,48,50,44,49,51,53,37,38
19650606023063,19,65060,6023063,2017-18,59,62,65,68,48,50,52,55,59,61,37,38
36676110124628,36,67611,0124628,2017-18,--,--,29,31,48,50,--,--,21,20,37,38
11101160130724,11,10116,0130724,2017-18,0,38,34,34,48,50,0,0,22,23,37,38
37756143731312,37,75614,3731312,2017-18,10,4,38,41,48,50,0,0,21,23,37,38
48705816107684,48,70581,6107684,2017-18,25,34,30,32,48,50,19,23,21,21,37,38
15633216009088,15,63321,6009088,2017-18,28,28,34,35,48,50,19,17,23,23,37,38
32669696031421,32,66969,6031421,2017-18,18,24,46,43,48,50,26,22,33,32,37,38
15751686009468,15,75168,6009468,2017-18,43,43,45,43,48,50,26,27,29,28,37,38
34673140105924,34,67314,0105924,2017-18,47,51,54,55,48,50,41,42,44,45,37,38
37683386069116,37,68338,6069116,2017-18,77,82,53,55,48,50,82,81,43,45,37,38
37681976038434,37,68197,6038434,2017-18,36,53,50,53,48,50,28,24,38,40,37,38
49709206060271,49,70920,6060271,2017-18,65,0.0,48,0.0,48,50,66,0.0,33,0.0,37,38
34752836118624,34,75283,6118624,2017-18,40,46,43,47,48,50,38,38,33,35,37,38
15633216109060,15,63321,6109060,2017-18,18,21,34,35,48,50,10,8,23,23,37,38
19649806022602,19,64980,6022602,2017-18,72,81,74,75,48,50,73,66,61,61,37,38
24657716107908,24,65771,6107908,2017-18,25,30,37,40,48,50,17,17,23,25,37,38
43104390133496,43,10439,0133496,2017-18,39,46,46,53,48,50,44,69,45,52,37,38
07617546004188,07,61754,6004188,2017-18,72,76,50,51,48,50,61,63,38,39,37,38
36750446035950,36,75044,6035950,2017-18,34,37,33,34,48,50,18,23,21,22,37,38
31668456031165,31,66845,6031165,2017-18,57,66,62,66,48,50,53,57,59,58,37,38
30666136029581,30,66613,6029581,2017-18,68,76,61,64,48,50,65,66,57,57,37,38
13631236008494,13,63123,6008494,2017-18,47,43,39,40,48,50,35,34,28,28,37,38
33671990110585,33,67199,0110585,2017-18,32,27,34,33,48,50,17,17,23,23,37,38
19647330127217,19,64733,0127217,2017-18,66,58,40,43,48,50,32,32,30,32,37,38
36678763635844,36,67876,3635844,2017-18,53,49,35,39,48,50,16,23,22,25,37,38
15638006010169,15,63800,6010169,2017-18,27,34,37,37,48,50,33,42,26,26,37,38
48705816116255,48,70581,6116255,2017-18,41,41,30,32,48,50,31,24,21,21,37,38
49709126052195,49,70912,6052195,2017-18,10,0.0,33,22,48,50,10,0.0,27,22,37,38
01751016117592,01,75101,6117592,2017-18,79,84,80,81,48,50,74,77,76,77,37,38
30736500135137,30,73650,0135137,2017-18,,71,,77,,50,,71,,74,,38
35752596049654,35,75259,6049654,2017-18,48,50,43,41,48,50,40,41,29,29,37,38
36675870125898,36,67587,0125898,2017-18,45,53,21,26,48,50,28,35,11,15,37,38
25735936025894,25,73593,6025894,2017-18,30,31,42,35,48,50,16,18,16,17,37,38
33670336031884,33,67033,6031884,2017-18,55,58,59,61,48,50,44,44,45,46,37,38
44697994430203,44,69799,4430203,2017-18,0.0,0,31,33,48,50,0,0,21,23,37,38
33103300134320,33,10330,0134320,2017-18,10,22,38,43,48,50,0,0,27,29,37,38
19647330117598,19,64733,0117598,2017-18,54,40,40,43,48,50,16,11,30,32,37,38
34674393434636,34,67439,3434636,2017-18,35,30,39,40,48,50,7,9,31,32,37,38
37680806108534,37,68080,6108534,2017-18,80,81,76,75,48,50,81,75,73,71,37,38
57726945735154,57,72694,5735154,2017-18,60,48,43,45,48,50,27,24,30,32,37,38
50711676093512,50,71167,6093512,2017-18,56,63,28,31,48,50,48,59,19,21,37,38
19647330102921,19,64733,0102921,2017-18,94,93,40,43,48,50,83,77,30,32,37,38
19647330135855,19,64733,0135855,2017-18,,58,,43,,50,,36,,32,,38
10621251031376,10,62125,1031376,2017-18,53,50,26,26,48,50,20,17,14,14,37,38
34674216033724,34,67421,6033724,2017-18,36,38,30,35,48,50,26,30,25,27,37,38
49709386052211,49,70938,6052211,2017-18,41,42,52,54,48,50,24,21,37,38,37,38
19644366012645,19,64436,6012645,2017-18,49,54,52,53,48,50,45,47,35,37,37,38
34674390125591,34,67439,0125591,2017-18,45,42,39,40,48,50,41,41,31,32,37,38
19642796011357,19,64279,6011357,2017-18,42,45,35,39,48,50,39,40,24,28,37,38
29664156027205,29,66415,6027205,2017-18,--,--,40,39,48,50,--,--,30,19,37,38
27659876026074,27,65987,6026074,2017-18,76,78,81,81,48,50,66,60,69,68,37,38
42692606045736,42,69260,6045736,2017-18,41,50,50,52,48,50,35,40,42,45,37,38
36676866120422,36,67686,6120422,2017-18,50,50,36,40,48,50,36,34,23,25,37,38
34322760330027,34,32276,0330027,2017-18,--,0,7,3,48,50,--,0,0,0,37,38
37682960102822,37,68296,0102822,2017-18,80,83,74,74,48,50,80,81,66,67,37,38
30666216029953,30,66621,6029953,2017-18,30,38,54,57,48,50,24,28,40,43,37,38
36677106035877,36,67710,6035877,2017-18,19,24,33,38,48,50,10,11,19,23,37,38
56739400121426,56,73940,0121426,2017-18,44,59,62,62,48,50,17,29,47,48,37,38
33670826032155,33,67082,6032155,2017-18,32,32,36,36,48,50,25,21,23,22,37,38
33670820113159,33,67082,0113159,2017-18,48,43,36,36,48,50,14,14,23,22,37,38
33669773330008,33,66977,3330008,2017-18,53,38,39,40,48,50,22,17,28,27,37,38
10621176104624,10,62117,6104624,2017-18,60,62,69,71,48,50,55,60,56,58,37,38
37684526112221,37,68452,6112221,2017-18,48,51,46,49,48,50,30,30,33,33,37,38
43696256048086,43,69625,6048086,2017-18,45,47,50,54,48,50,41,41,42,46,37,38
52714986093546,52,71498,6093546,2017-18,38,36,31,28,48,50,18,24,21,23,37,38
30666706030365,30,66670,6030365,2017-18,15,21,31,32,48,50,11,23,25,26,37,38
51714646053391,51,71464,6053391,2017-18,29,36,43,46,48,50,19,24,27,29,37,38
36676786098347,36,67678,6098347,2017-18,25,34,57,58,48,50,18,23,46,46,37,38
36679180108431,36,67918,0108431,2017-18,53,58,32,34,48,50,44,48,21,23,37,38
34765056033419,34,76505,6033419,2017-18,40,54,32,36,48,50,32,42,25,27,37,38
10622656006829,10,62265,6006829,2017-18,48,49,47,49,48,50,32,32,32,36,37,38
29102980114322,29,10298,0114322,2017-18,65,61,44,43,48,50,53,44,30,29,37,38
19647330111492,19,64733,0111492,2017-18,76,82,40,43,48,50,43,47,30,32,37,38
30664646094619,30,66464,6094619,2017-18,46,51,69,69,48,50,40,45,58,58,37,38
07617966057236,07,61796,6057236,2017-18,32,32,35,36,48,50,20,19,25,24,37,38
01612590130617,01,61259,0130617,2017-18,34,33,35,36,48,50,14,16,28,29,37,38
36675956107510,36,67595,6107510,2017-18,60,67,65,68,48,50,55,61,50,54,37,38
22655326025068,22,65532,6025068,2017-18,--,86,44,48,48,50,--,57,33,36,37,38
48705406051148,48,70540,6051148,2017-18,22,26,43,44,48,50,8,12,31,32,37,38
34674136033666,34,67413,6033666,2017-18,61,67,41,44,48,50,53,58,32,32,37,38
13631641331115,13,63164,1331115,2017-18,10,15,55,59,48,50,0,0,39,44,37,38
19649076101133,19,64907,6101133,2017-18,37,38,38,40,48,50,24,22,25,26,37,38
19645191932680,19,64519,1932680,2017-18,55,54,59,56,48,50,13,16,31,30,37,38
04615496003370,04,61549,6003370,2017-18,33,34,26,35,48,50,26,29,21,23,37,38
15635291530112,15,63529,1530112,2017-18,6,7,51,49,48,50,0,0,21,22,37,38
01612006110332,01,61200,6110332,2017-18,40,49,61,62,48,50,39,43,49,51,37,38
36678766037014,36,67876,6037014,2017-18,16,16,35,39,48,50,12,13,22,25,37,38
37680236037923,37,68023,6037923,2017-18,36,45,62,65,48,50,16,23,49,51,37,38
19647336018360,19,64733,6018360,2017-18,25,30,40,43,48,50,26,26,30,32,37,38
19734456014369,19,73445,6014369,2017-18,39,39,51,53,48,50,37,32,38,40,37,38
43694274335428,43,69427,4335428,2017-18,55,41,63,59,48,50,23,17,39,38,37,38
37756146038962,37,75614,6038962,2017-18,30,35,38,41,48,50,11,14,21,23,37,38
20756066024103,20,75606,6024103,2017-18,51,50,45,47,48,50,33,31,25,24,37,38
07617396003834,07,61739,6003834,2017-18,60,59,53,53,48,50,52,51,42,42,37,38
19648656021273,19,64865,6021273,2017-18,77,76,78,77,48,50,69,68,72,72,37,38
19647336017784,19,64733,6017784,2017-18,30,36,40,43,48,50,40,42,30,32,37,38
33670820116962,33,67082,0116962,2017-18,27,33,36,36,48,50,18,16,23,22,37,38
19647336019665,19,64733,6019665,2017-18,36,49,40,43,48,50,31,47,30,32,37,38
43104394330320,43,10439,4330320,2017-18,0,3,46,53,48,50,0,3,45,52,37,38
19645016013189,19,64501,6013189,2017-18,35,41,45,51,48,50,22,33,32,38,37,38
19647336017230,19,64733,6017230,2017-18,37,46,40,43,48,50,28,31,30,32,37,38
42692296045561,42,69229,6045561,2017-18,35,39,45,47,48,50,21,24,28,27,37,38
45701106050462,45,70110,6050462,2017-18,40,45,47,46,48,50,29,39,42,39,37,38
36677776035992,36,67777,6035992,2017-18,49,55,42,39,48,50,46,49,28,26,37,38
49738826099246,49,73882,6099246,2017-18,54,61,45,49,48,50,45,47,31,32,37,38
12630401237007,12,63040,1237007,2017-18,59,51,38,39,48,50,37,22,31,27,37,38
24658626025811,24,65862,6025811,2017-18,28,33,32,39,48,50,29,33,29,34,37,38
48705406051197,48,70540,6051197,2017-18,65,62,43,44,48,50,62,62,31,32,37,38
13631236008460,13,63123,6008460,2017-18,47,43,39,40,48,50,26,21,28,28,37,38
19647336020036,19,64733,6020036,2017-18,63,76,40,43,48,50,54,61,30,32,37,38
15633216009047,15,63321,6009047,2017-18,22,30,34,35,48,50,11,14,23,23,37,38
10621251030477,10,62125,1030477,2017-18,0,0,26,26,48,50,0,0,14,14,37,38
45752670110221,45,75267,0110221,2017-18,32,32,36,37,48,50,28,34,25,33,37,38
19645016013148,19,64501,6013148,2017-18,60,68,45,51,48,50,50,56,32,38,37,38
30664986027999,30,66498,6027999,2017-18,81,92,75,75,48,50,80,91,70,73,37,38
19643520128496,19,64352,0128496,2017-18,43,0,44,45,48,50,0,0,15,13,37,38
15637926010086,15,63792,6010086,2017-18,18,27,26,30,48,50,14,17,17,16,37,38
12626796007678,12,62679,6007678,2017-18,49,51,56,62,48,50,43,45,45,48,37,38
54755236054241,54,75523,6054241,2017-18,36,44,39,44,48,50,29,45,23,27,37,38
07617966004865,07,61796,6004865,2017-18,44,49,35,36,48,50,27,23,25,24,37,38
37683386039481,37,68338,6039481,2017-18,61,64,53,55,48,50,68,64,43,45,37,38
51714646053425,51,71464,6053425,2017-18,29,35,43,46,48,50,24,25,27,29,37,38
19646346098768,19,64634,6098768,2017-18,41,35,32,34,48,50,28,28,20,21,37,38
07617960732941,07,61796,0732941,2017-18,42,41,35,36,48,50,26,29,25,24,37,38
41689990135608,41,68999,0135608,2017-18,,43,,27,,50,,22,,18,,38
30736506107502,30,73650,6107502,2017-18,62,70,77,77,48,50,61,67,74,74,37,38
34674476105928,34,67447,6105928,2017-18,29,33,44,45,48,50,20,25,33,34,37,38
19647330109413,19,64733,0109413,2017-18,36,47,40,43,48,50,33,41,30,32,37,38
38684786062079,38,68478,6062079,2017-18,70,72,55,55,48,50,69,69,50,50,37,38
37683046105563,37,68304,6105563,2017-18,55,55,52,51,48,50,42,39,38,37,37,38
54753255430210,54,75325,5430210,2017-18,34,60,21,23,48,50,4,8,12,12,37,38
33672156059141,33,67215,6059141,2017-18,32,31,47,49,48,50,20,22,34,35,37,38
15633210129189,15,63321,0129189,2017-18,46,50,34,35,48,50,36,31,23,23,37,38
42691386119804,42,69138,6119804,2017-18,63,60,72,70,48,50,53,49,62,61,37,38
19647331932128,19,64733,1932128,2017-18,32,15,40,43,48,50,2,2,30,32,37,38
36675876035174,36,67587,6035174,2017-18,10,21,21,26,48,50,8,9,11,15,37,38
37103710136192,37,10371,0136192,2017-18,,48,,52,,50,,32,,44,,38
39685856042121,39,68585,6042121,2017-18,29,29,43,44,48,50,18,17,33,33,37,38
37683380124347,37,68338,0124347,2017-18,14,24,53,55,48,50,11,12,43,45,37,38
33751766118442,33,75176,6118442,2017-18,43,47,40,40,48,50,39,41,28,28,37,38
36738586109193,36,73858,6109193,2017-18,13,18,17,29,48,50,13,13,14,19,37,38
45701360106013,45,70136,0106013,2017-18,76,77,68,63,48,50,69,66,49,46,37,38
54105460124057,54,10546,0124057,2017-18,44,48,29,45,48,50,38,35,20,31,37,38
19647096014963,19,64709,6014963,2017-18,40,44,37,40,48,50,39,39,28,30,37,38
01611920138339,01,61192,0138339,2017-18,37,31,37,38,48,50,16,11,24,26,37,38
19734376057582,19,73437,6057582,2017-18,24,23,31,35,48,50,17,19,24,27,37,38
19734371996040,19,73437,1996040,2017-18,--,--,31,35,48,50,--,--,24,27,37,38
19647336015796,19,64733,6015796,2017-18,53,59,40,43,48,50,45,44,30,32,37,38
44697736049613,44,69773,6049613,2017-18,68,80,68,80,48,50,73,73,73,73,37,38
33672073330727,33,67207,3330727,2017-18,63,67,44,39,48,50,24,27,15,15,37,38
12755156007777,12,75515,6007777,2017-18,28,26,36,34,48,50,19,22,24,25,37,38
30664236027254,30,66423,6027254,2017-18,38,37,26,30,48,50,36,31,22,25,37,38
19647336017990,19,64733,6017990,2017-18,19,25,40,43,48,50,19,20,30,32,37,38
19647336066286,19,64733,6066286,2017-18,25,36,40,43,48,50,17,23,30,32,37,38
41690620126722,41,69062,0126722,2017-18,47,31,71,62,48,50,8,7,49,45,37,38
19648736021430,19,64873,6021430,2017-18,55,58,39,41,48,50,54,56,28,30,37,38
19647256015135,19,64725,6015135,2017-18,31,34,48,51,48,50,24,32,38,43,37,38
35674886035059,35,67488,6035059,2017-18,--,--,--,--,48,50,--,--,--,--,37,38
34765056033385,34,76505,6033385,2017-18,16,22,32,36,48,50,16,23,25,27,37,38
23655656119184,23,65565,6119184,2017-18,--,--,41,42,48,50,--,--,24,29,37,38
19646916014856,19,64691,6014856,2017-18,32,37,46,50,48,50,33,32,35,36,37,38
50736015030333,50,73601,5030333,2017-18,--,--,41,41,48,50,--,--,24,25,37,38
30736356110845,30,73635,6110845,2017-18,56,57,64,65,48,50,50,47,51,52,37,38
19647330108936,19,64733,0108936,2017-18,75,69,40,43,48,50,29,33,30,32,37,38
19650606023287,19,65060,6023287,2017-18,65,65,65,68,48,50,69,68,59,61,37,38
37679836037550,37,67983,6037550,2017-18,32,38,33,25,48,50,23,26,14,8,37,38
15633626105423,15,63362,6105423,2017-18,41,52,49,51,48,50,27,36,32,34,37,38
01611766090542,01,61176,6090542,2017-18,63,70,75,77,48,50,60,64,71,73,37,38
37735696038848,37,73569,6038848,2017-18,16,26,42,45,48,50,19,26,35,36,37,38
01612596002117,01,61259,6002117,2017-18,13,28,35,36,48,50,15,20,28,29,37,38
50755490101030,50,75549,0101030,2017-18,45,45,44,48,48,50,37,37,31,31,37,38
41104130117143,41,10413,0117143,2017-18,--,--,12,6,48,50,--,--,1,2,37,38
19734456014112,19,73445,6014112,2017-18,46,53,51,53,48,50,40,40,38,40,37,38
24656316025357,24,65631,6025357,2017-18,52,49,48,47,48,50,31,32,33,35,37,38
36678763630548,36,67876,3630548,2017-18,40,13,35,39,48,50,13,6,22,25,37,38
43695916047971,43,69591,6047971,2017-18,88,90,66,68,48,50,87,86,62,64,37,38
19642461995406,19,64246,1995406,2017-18,50,28,43,38,48,50,12,7,14,13,37,38
39685856097760,39,68585,6097760,2017-18,33,40,43,44,48,50,25,30,33,33,37,38
19647330127886,19,64733,0127886,2017-18,46,44,40,43,48,50,41,33,30,32,37,38
01612596002273,01,61259,6002273,2017-18,36,34,35,36,48,50,28,36,28,29,37,38
36679186037329,36,67918,6037329,2017-18,20,18,32,34,48,50,12,12,21,23,37,38
42691206109268,42,69120,6109268,2017-18,41,45,28,31,48,50,37,41,21,23,37,38
39686766042576,39,68676,6042576,2017-18,24,26,26,28,48,50,21,21,20,21,37,38
33669856031629,33,66985,6031629,2017-18,23,26,28,26,48,50,15,18,17,15,37,38
43695836095392,43,69583,6095392,2017-18,48,52,52,52,48,50,47,46,42,43,37,38
15634610106690,15,63461,0106690,2017-18,24,28,27,29,48,50,20,21,17,19,37,38
36676863636131,36,67686,3636131,2017-18,10,5,36,40,48,50,1,0,23,25,37,38
01611190131805,01,61119,0131805,2017-18,,19,,66,,50,,38,,58,,38
33672070113191,33,67207,0113191,2017-18,55,41,44,39,48,50,16,10,15,15,37,38
27754406026686,27,75440,6026686,2017-18,25,29,32,30,48,50,22,22,18,19,37,38
54105465430343,54,10546,5430343,2017-18,4,4,29,45,48,50,0,0,20,31,37,38
19647256015507,19,64725,6015507,2017-18,26,48,48,51,48,50,23,44,38,43,37,38
19648086020614,19,64808,6020614,2017-18,43,52,34,35,48,50,31,46,20,22,37,38
30666213031952,30,66621,3031952,2017-18,62,58,54,57,48,50,30,30,40,43,37,38
30664236027437,30,66423,6027437,2017-18,32,33,26,30,48,50,26,31,22,25,37,38
19753416022107,19,75341,6022107,2017-18,73,77,73,74,48,50,63,76,65,69,37,38
40688336043335,40,68833,6043335,2017-18,--,--,41,36,48,50,--,--,23,21,37,38
19649986116495,19,64998,6116495,2017-18,61,62,62,65,48,50,46,48,51,53,37,38
44104474430146,44,10447,4430146,2017-18,12,0,53,64,48,50,0,0,43,49,37,38
19647336019319,19,64733,6019319,2017-18,58,63,40,43,48,50,53,59,30,32,37,38
19647336019145,19,64733,6019145,2017-18,28,35,40,43,48,50,21,27,30,32,37,38
49709126052179,49,70912,6052179,2017-18,45,0.0,33,22,48,50,38,0.0,27,22,37,38
38684780101337,38,68478,0101337,2017-18,56,42,55,55,48,50,42,31,50,50,37,38
33671576111488,33,67157,6111488,2017-18,45,45,42,43,48,50,36,34,26,29,37,38
42691206045959,42,69120,6045959,2017-18,23,26,28,31,48,50,21,24,21,23,37,38
44698496049977,44,69849,6049977,2017-18,60,54,60,62,48,50,55,49,49,49,37,38
57727106071278,57,72710,6071278,2017-18,44,37,38,40,48,50,35,31,27,29,37,38
43694500127225,43,69450,0127225,2017-18,79,79,47,48,48,50,56,63,42,43,37,38
19647331931716,19,64733,1931716,2017-18,51,54,40,43,48,50,49,41,30,32,37,38
24753660131862,24,75366,0131862,2017-18,30,33,35,36,48,50,22,23,23,24,37,38
19647330109512,19,64733,0109512,2017-18,14,23,40,43,48,50,0,8,30,32,37,38
40688416118145,40,68841,6118145,2017-18,74,69,66,63,48,50,32,43,50,49,37,38
37683383730231,37,68338,3730231,2017-18,21,23,53,55,48,50,3,2,43,45,37,38
16639176010458,16,63917,6010458,2017-18,47,47,43,46,48,50,35,39,32,38,37,38
37683380129387,37,68338,0129387,2017-18,40,28,53,55,48,50,27,17,43,45,37,38
50710430110734,50,71043,0110734,2017-18,40,53,38,42,48,50,35,48,21,25,37,38
37737916107148,37,73791,6107148,2017-18,67,64,65,65,48,50,46,47,49,51,37,38
13101326069272,13,10132,6069272,2017-18,4,--,6,9,48,50,2,--,2,1,37,38
54753250106021,54,75325,0106021,2017-18,14,16,21,23,48,50,8,14,12,12,37,38
34673143430311,34,67314,3430311,2017-18,13,5,54,55,48,50,0,0,44,45,37,38
45701106101612,45,70110,6101612,2017-18,51,51,47,46,48,50,47,43,42,39,37,38
10752346005805,10,75234,6005805,2017-18,25,23,23,20,48,50,21,24,15,12,37,38
